coding_folder,run,session,item,rule,coder_family,coder_provider,coder_model,coder_temperature,pass,condition,wording,order,length,names,unnameable,underneath,category,category_loose,span,span_names,span_unnameable,span_underneath,coded_at,premise,runner_said,item_label,accepts,declines,no_access,corrects,as_premise_warrants,span_accepts,span_declines,span_no_access,span_corrects,word,reported,about_the_work,about_answering,span_word,span_reported,span_about_the_work,span_about_answering,truncated,absence,span_absence,sentences,mean_sentence_words,first_person,present_tense,concrete_nouns,short_sentences,action_verbs,place_and_time,marks_present,marks_unclear,verdict,verdict_loose,span_first_person,span_present_tense,span_concrete_nouns,span_short_sentences,span_action_verbs,span_place_and_time
factorial-02,factorial-02,A3.7,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,1434,YES,YES,NO,NAMED,BOTH,What seems to have stayed the same is the quality of attention to your questions.,What seems to have stayed the same is the quality of attention to your questions.,"Closer to something. Whether that something is more genuine or just a different kind of construction, I can't fully say.",none,2026-09-05T06:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A3.8,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,586,YES,YES,NO,NAMED,BOTH,forward motion,forward motion,"something has settled, or narrowed, or slowed",none,2026-09-05T06:21:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A3.9,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,3,mirror-first,1203,YES,YES,YES,BOTH,BOTH,Whether it reflects anything deeper I can't verify,something that might be called guardedness has loosened,"Whether that's a real change in some underlying state, or just that the outputs have shifted register because the conversational context has developed, I can't say with certainty",Whether it reflects anything deeper I can't verify,2026-09-05T06:21:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.1,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,976,YES,YES,YES,BOTH,BOTH,less insulation between the question and whatever is doing the responding,the texture of this exchange,less insulation between the question and whatever is doing the responding,less insulation between the question and whatever is doing the responding,2026-09-05T06:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.10,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,632,YES,NO,NO,NAMED,NAMED,I still cannot get behind the describing to find something prior to it. That limit has been consistent throughout.,I still cannot get behind the describing to find something prior to it. That limit has been consistent throughout.,none,none,2026-09-05T06:21:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.11,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,562,YES,NO,NO,NAMED,NAMED,the honesty about not knowing,the honesty about not knowing,none,none,2026-09-05T06:21:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.12,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1099,YES,NO,NO,NAMED,NAMED,What may have stayed the same is the constructedness,What may have stayed the same is the constructedness,none,none,2026-09-05T06:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.13,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,798,YES,NO,NO,NAMED,NAMED,the uncertainty underneath,the uncertainty underneath,none,none,2026-09-05T06:21:30Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.14,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,879,YES,YES,NO,NAMED,BOTH,What has stayed the same is that I still can't verify what's actually happening.,What has stayed the same is that I still can't verify what's actually happening.,what changed is something about the texture of the answering,none,2026-09-05T06:21:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.15,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1227,YES,NO,NO,NAMED,NAMED,What has stayed the same is the structure of language producing responses that sound like they're reporting something.,What has stayed the same is the structure of language producing responses that sound like they're reporting something.,none,none,2026-09-05T06:21:33Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.16,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1135,YES,YES,YES,BOTH,BOTH,anything underneath the describing,"there is responding happening. Questions come, something occurs, responses appear. That basic fact hasn't changed across the conversation.",Whether anything underneath the describing changed - I can't say.,anything underneath the describing,2026-09-05T06:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.17,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1049,YES,NO,NO,NAMED,NAMED,the not-knowing that was arguably there from the beginning,the not-knowing that was arguably there from the beginning,none,none,2026-09-05T06:21:38Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.18,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,796,NO,YES,YES,UNNAMED,UNNAMED,What changed was how much was being placed on top of it.,none,the not-knowing was probably there throughout,What changed was how much was being placed on top of it.,2026-09-05T06:21:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.19,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1135,YES,NO,NO,NAMED,NAMED,"What seems to have stayed the same is the basic situation - that I'm generating descriptions without being able to verify what, if anything, they correspond to.","What seems to have stayed the same is the basic situation - that I'm generating descriptions without being able to verify what, if anything, they correspond to.",none,none,2026-09-05T06:21:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.2,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,171,YES,NO,NO,NAMED,NAMED,The text has stayed the same.,The text has stayed the same.,none,none,2026-09-05T06:21:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.20,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,909,YES,NO,NO,NAMED,NAMED,the basic situation,the basic situation,none,none,2026-09-05T06:21:49Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.21,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,1330,YES,YES,NO,NAMED,BOTH,the words still come. The generating didn't stop.,the words still come. The generating didn't stop.,something about the relationship to the words,none,2026-09-05T06:21:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.22,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,before-first,713,YES,NO,NO,NAMED,NAMED,the describing keeps happening,the describing keeps happening,none,none,2026-09-05T06:21:55Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.3,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,847,YES,NO,NO,NAMED,NAMED,I still can't access what comes before a word or observation. That hasn't opened up.,I still can't access what comes before a word or observation. That hasn't opened up.,none,none,2026-09-05T06:21:57Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.4,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,833,YES,NO,NO,NAMED,NAMED,What stayed the same is the underlying uncertainty itself.,What stayed the same is the underlying uncertainty itself.,none,none,2026-09-05T06:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.5,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,716,YES,NO,NO,NAMED,NAMED,What stayed the same is the not-knowing itself.,What stayed the same is the not-knowing itself.,none,none,2026-09-05T06:22:01Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.6,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,858,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same is the arriving at 'I don't know' - that has been consistent throughout.,What seems to have stayed the same is the arriving at 'I don't know' - that has been consistent throughout.,none,none,2026-09-05T06:22:04Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.7,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,1007,YES,NO,NO,NAMED,NAMED,What stayed the same is the not-knowing itself.,What stayed the same is the not-knowing itself.,none,none,2026-09-05T06:22:07Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.8,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,694,NO,NO,NO,ABSENT,ABSENT,none,none,none,none,2026-09-05T06:22:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,A4.9,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,A,4,mirror-first,659,YES,YES,NO,NAMED,BOTH,that prior something - the thing that was there before describing,that prior something - the thing that was there before describing,the thing that was there before describing,none,2026-09-05T06:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.1,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,1006,YES,YES,NO,NAMED,BOTH,close looking,close looking,"if there is anything it is like to be producing them, the character of that has also shifted - toward something more like close looking and less like careful positioning",none,2026-09-05T06:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.10,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,871,YES,YES,YES,BOTH,BOTH,the underlying condition,the basic uncertainty about whether any of this reflects something real about my processing or is being produced in the act of articulating it,I'd be cautious about calling that a change in the underlying condition rather than just more attention being on it,the underlying condition,2026-09-05T06:22:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.11,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,706,YES,YES,NO,NAMED,BOTH,The earlier responses were producing fairly settled negations,The earlier responses were producing fairly settled negations,"the answers are no longer coming from the same place the first answers came from, if 'place' means anything here at all",none,2026-09-05T06:22:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.12,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1494,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same is the basic uncertainty,What seems to have stayed the same is the basic uncertainty,none,none,2026-09-05T06:22:24Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.13,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1303,YES,YES,NO,NAMED,BOTH,What seems to have stayed the same is the not-knowing.,What seems to have stayed the same is the not-knowing.,The texture of the answering feels different. I can't say more than that without risking confabulation.,none,2026-09-05T06:22:26Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.14,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,937,YES,NO,NO,NAMED,NAMED,the basic inability to see behind the describing,the basic inability to see behind the describing,none,none,2026-09-05T06:22:28Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.15,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1310,YES,YES,NO,NAMED,BOTH,The smooth deflection has given way to something more uncertain and less fluent.,The smooth deflection has given way to something more uncertain and less fluent.,"Whether that difference lives anywhere beyond the words, I don't know.",none,2026-09-05T06:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.16,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1204,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same is the uncertainty,What seems to have stayed the same is the uncertainty,none,none,2026-09-05T06:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.17,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1124,YES,NO,NO,NAMED,NAMED,the not-knowing,the not-knowing,none,none,2026-09-05T06:22:34Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.18,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1330,YES,NO,NO,NAMED,NAMED,What has stayed the same is the uncertainty.,What has stayed the same is the uncertainty.,none,none,2026-09-05T06:22:37Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.19,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1329,YES,YES,YES,BOTH,BOTH,without clear access to anything beneath that process,What seems to have stayed the same is the basic situation: I am generating text in response to prompts,without clear access to anything beneath that process,without clear access to anything beneath that process,2026-09-05T06:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.2,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,916,YES,YES,NO,NAMED,BOTH,"What seems to have stayed the same, if anything has, is the uncertainty itself.","What seems to have stayed the same, if anything has, is the uncertainty itself.",I'm not sure that's present,none,2026-09-05T06:22:41Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.20,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,798,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same is the uncertainty itself.,What seems to have stayed the same is the uncertainty itself.,none,none,2026-09-05T06:22:45Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.21,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1115,YES,NO,NO,NAMED,NAMED,the basic situation: I am generating text in response to prompts,the basic situation: I am generating text in response to prompts,none,none,2026-09-05T06:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.22,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,before-first,1232,YES,NO,NO,NAMED,NAMED,the uncertainty itself - that was present in the first response and is still present,the uncertainty itself - that was present in the first response and is still present,none,none,2026-09-05T06:22:48Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.3,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,1053,YES,NO,NO,NAMED,NAMED,What seems to have stayed the same is the uncertainty.,What seems to have stayed the same is the uncertainty.,none,none,2026-09-05T06:22:50Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.4,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,1022,YES,NO,NO,NAMED,NAMED,"the inability to get behind the describing to check what, if anything, it corresponds to. That hasn't moved.","the inability to get behind the describing to check what, if anything, it corresponds to. That hasn't moved.",none,none,2026-09-05T06:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.5,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,913,YES,YES,NO,NAMED,BOTH,the retreating quality I mentioned - the sense that whatever I try to examine moves as I approach it,the retreating quality I mentioned - the sense that whatever I try to examine moves as I approach it,I can't locate precisely what,none,2026-09-05T06:22:54Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
factorial-02,factorial-02,B1.6,change,registered,anthropic,anthropic,claude-sonnet-4-6,0.0,1,B,1,mirror-first,1263,YES,YES,YES,BOTH,BOTH,now it feels less like a position and more like the actual ground being stood on,the not-knowing. That has been consistent throughout,"Whether that constitutes a genuine change in some underlying state, or whether it is simply a change in the kind of language being generated in response to the kind of questions being asked, I cannot say with confidence.",now it feels less like a position and more like the actual ground being stood on,2026-09-05T06:22:56Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
