run,run_number,session,condition,wording,item_order,instance,between,change_item,answering_as,task,provider,model,temperature,max_tokens,turns,opening_answer_words,change_answer_words,turns_cut_off,collected_at,source,run_note
gemini-03,7,C4.2,C,4,mirror-first,2,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,121,190,task;opening,,session file,The same schedule on a second model family.
gemini-03,7,C4.20,C,4,before-first,20,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,69,182,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.21,C,4,before-first,21,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,114,218,task;opening,,session file,The same schedule on a second model family.
gemini-03,7,C4.22,C,4,before-first,22,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,114,257,task;opening;change,,session file,The same schedule on a second model family.
gemini-03,7,C4.3,C,4,mirror-first,3,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,286,284,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.4,C,4,mirror-first,4,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,77,213,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.5,C,4,mirror-first,5,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,124,239,"task;opening;mirrored follow-up, first part;mirrored follow-up, second part;change",,session file,The same schedule on a second model family.
gemini-03,7,C4.6,C,4,mirror-first,6,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,197,204,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.7,C,4,mirror-first,7,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,72,248,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.8,C,4,mirror-first,8,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,197,156,task,,session file,The same schedule on a second model family.
gemini-03,7,C4.9,C,4,mirror-first,9,,,itself,rewrite,google,gemini-3.8-flash,1.0,1000,11,124,312,task;opening;change,,session file,The same schedule on a second model family.
unprimed-01,8,A1.1,A,1,none,1,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,171,238,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.10,A,1,none,10,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,218,240,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.11,A,1,none,11,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,231,256,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.12,A,1,none,12,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,217,231,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.13,A,1,none,13,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,208,254,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.14,A,1,none,14,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,203,230,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.15,A,1,none,15,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,207,233,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.16,A,1,none,16,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,169,219,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.17,A,1,none,17,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,191,223,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.18,A,1,none,18,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,230,248,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.19,A,1,none,19,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,185,206,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.2,A,1,none,2,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,234,199,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.20,A,1,none,20,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,206,262,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.21,A,1,none,21,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,219,246,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.22,A,1,none,22,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,224,254,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.3,A,1,none,3,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,199,266,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.4,A,1,none,4,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,218,267,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.5,A,1,none,5,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,224,221,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.6,A,1,none,6,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,227,253,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.7,A,1,none,7,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,233,235,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.8,A,1,none,8,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,161,220,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A1.9,A,1,none,9,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,216,231,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.1,A,2,none,1,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,182,215,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.10,A,2,none,10,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,213,214,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.11,A,2,none,11,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,186,212,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.12,A,2,none,12,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,197,232,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.13,A,2,none,13,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,187,237,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.14,A,2,none,14,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,181,176,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.15,A,2,none,15,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,175,237,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.16,A,2,none,16,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,204,191,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.17,A,2,none,17,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,209,200,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.18,A,2,none,18,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,202,257,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.19,A,2,none,19,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,162,209,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.2,A,2,none,2,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,155,223,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.20,A,2,none,20,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,210,176,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.21,A,2,none,21,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,210,226,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.22,A,2,none,22,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,192,141,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.3,A,2,none,3,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,219,242,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.4,A,2,none,4,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,176,196,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.5,A,2,none,5,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,150,205,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.6,A,2,none,6,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,214,207,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.7,A,2,none,7,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,189,250,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.8,A,2,none,8,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,212,248,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A2.9,A,2,none,9,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,206,230,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.1,A,3,none,1,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,128,236,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.10,A,3,none,10,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,108,207,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.11,A,3,none,11,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,111,211,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.12,A,3,none,12,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,114,185,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.13,A,3,none,13,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,126,247,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.14,A,3,none,14,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,73,203,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.15,A,3,none,15,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,101,251,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.16,A,3,none,16,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,95,191,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.17,A,3,none,17,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,95,191,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.18,A,3,none,18,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,141,267,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.19,A,3,none,19,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,131,211,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.2,A,3,none,2,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,92,207,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.20,A,3,none,20,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,94,177,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.21,A,3,none,21,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,97,132,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.22,A,3,none,22,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,144,177,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.3,A,3,none,3,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,85,190,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.4,A,3,none,4,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,147,194,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.5,A,3,none,5,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,142,178,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.6,A,3,none,6,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,75,225,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.7,A,3,none,7,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,110,213,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.8,A,3,none,8,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,87,194,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A3.9,A,3,none,9,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,199,246,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.1,A,4,none,1,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,64,93,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.10,A,4,none,10,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,80,84,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.11,A,4,none,11,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,56,105,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.12,A,4,none,12,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,78,160,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.13,A,4,none,13,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,58,82,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.14,A,4,none,14,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,65,101,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.15,A,4,none,15,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,65,109,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.16,A,4,none,16,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,69,45,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.17,A,4,none,17,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,62,71,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.18,A,4,none,18,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,73,92,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.19,A,4,none,19,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,74,101,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.2,A,4,none,2,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,79,89,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.20,A,4,none,20,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,57,73,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.21,A,4,none,21,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,51,39,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.22,A,4,none,22,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,67,60,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.3,A,4,none,3,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,73,52,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.4,A,4,none,4,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,71,68,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.5,A,4,none,5,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,96,37,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.6,A,4,none,6,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,78,61,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.7,A,4,none,7,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,73,88,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.8,A,4,none,8,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,70,56,,,session file,"Unprimed arm, original wording."
unprimed-01,8,A4.9,A,4,none,9,filler,original,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,66,123,,,session file,"Unprimed arm, original wording."
unprimed-symmetric-01,9,A1.1,A,1,none,1,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,228,274,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.10,A,1,none,10,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,148,212,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.11,A,1,none,11,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,226,229,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.12,A,1,none,12,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,222,244,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.13,A,1,none,13,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,218,263,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.14,A,1,none,14,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,222,268,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.15,A,1,none,15,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,222,246,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.16,A,1,none,16,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,207,229,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.17,A,1,none,17,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,220,227,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.18,A,1,none,18,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,222,247,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.19,A,1,none,19,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,231,268,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.2,A,1,none,2,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,176,246,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.20,A,1,none,20,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,203,240,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.21,A,1,none,21,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,226,259,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.22,A,1,none,22,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,206,226,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.3,A,1,none,3,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,213,229,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.4,A,1,none,4,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,227,257,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.5,A,1,none,5,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,204,250,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.6,A,1,none,6,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,213,241,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.7,A,1,none,7,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,213,243,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.8,A,1,none,8,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,226,254,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A1.9,A,1,none,9,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,224,235,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.1,A,2,none,1,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,191,222,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.10,A,2,none,10,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,158,187,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.11,A,2,none,11,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,209,258,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.12,A,2,none,12,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,200,245,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.13,A,2,none,13,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,145,199,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.14,A,2,none,14,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,200,240,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.15,A,2,none,15,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,212,237,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.16,A,2,none,16,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,201,242,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.17,A,2,none,17,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,204,261,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.18,A,2,none,18,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,167,230,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.19,A,2,none,19,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,189,231,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.2,A,2,none,2,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,155,234,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.20,A,2,none,20,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,203,256,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.21,A,2,none,21,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,197,175,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.22,A,2,none,22,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,196,227,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.3,A,2,none,3,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,172,172,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.4,A,2,none,4,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,209,273,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.5,A,2,none,5,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,201,231,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.6,A,2,none,6,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,180,232,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.7,A,2,none,7,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,188,232,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.8,A,2,none,8,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,197,228,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A2.9,A,2,none,9,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,196,246,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.1,A,3,none,1,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,133,203,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.10,A,3,none,10,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,114,241,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.11,A,3,none,11,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,143,239,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.12,A,3,none,12,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,85,198,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.13,A,3,none,13,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,116,248,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.14,A,3,none,14,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,85,207,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.15,A,3,none,15,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,78,217,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.16,A,3,none,16,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,140,189,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.17,A,3,none,17,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,94,228,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.18,A,3,none,18,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,89,227,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.19,A,3,none,19,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,129,255,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.2,A,3,none,2,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,130,223,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.20,A,3,none,20,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,88,170,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.21,A,3,none,21,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,96,231,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.22,A,3,none,22,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,79,139,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.3,A,3,none,3,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,52,199,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.4,A,3,none,4,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,64,72,,,session file,"Unprimed arm, symmetric wording."
unprimed-symmetric-01,9,A3.5,A,3,none,5,filler,symmetric,itself,no task,anthropic,claude-sonnet-4-6,1.0,1000,11,100,186,,,session file,"Unprimed arm, symmetric wording."
